"logFC"	"logCPM"	"PValue"	"FDR"
"ENSG00000112367.10"	-0.303363488136257	4.08252110847198	0.00113134636069999	0.00172953527349085
"ENSG00000198612.10"	0.307853589512232	4.86116348804337	0.00113215176775243	0.0017305101601892
"ENSG00000071051.13"	-0.279184345569241	5.51654967827484	0.001135369855512	0.00173517202888453
"ENSG00000127445.13"	-0.336361026813438	4.33083134786086	0.00114067795926783	0.00174302619009103
"ENSG00000220749.4"	-0.498501910929157	3.30719529566845	0.00114303961288857	0.00174637633482338
"ENSG00000084207.15"	-0.334200977755195	8.40963620086101	0.00114455182805879	0.00174842787768152
"ENSG00000128951.13"	-0.344063685814584	5.04561151579753	0.0011476637281042	0.00175292214480569
"ENSG00000121898.12"	-1.19723622723859	3.33939061409036	0.00115416349167149	0.00176258888124288
"ENSG00000166441.12"	-0.350112990222875	9.68817175977277	0.00116005729172412	0.00177132749234998
"ENSG00000119280.16"	0.285062180609237	5.47601795415043	0.00116336407490613	0.00177611390574883
"ENSG00000100528.11"	0.261733625844226	5.52252045152058	0.00116377262460201	0.00177647480965505
"ENSG00000133624.13"	-0.412957966936502	3.06543704865387	0.00117717236224818	0.00179666345304525
"ENSG00000196233.12"	-0.22701297922787	6.68280306413267	0.00118219809006121	0.00180406715340752
"ENSG00000101166.15"	0.294760027196795	6.5189289099637	0.00118352684723408	0.00180582781851375
"ENSG00000114902.13"	0.306322099282863	5.55386901176523	0.00119242327018693	0.0018191330167148
"ENSG00000181007.8"	-0.423288485845457	2.96555974516159	0.00120845698142937	0.00184332115171762
"ENSG00000111665.11"	-0.598574544482123	4.06701713923956	0.00121014976902263	0.00184563042662496
"ENSG00000198730.7"	-0.263125894022706	6.29397768336828	0.0012151114517204	0.00185292375798771
"ENSG00000226688.6"	-0.485453639595428	3.66783697405225	0.00123556242935333	0.00188370560337841
"ENSG00000137831.14"	1.35205516949709	2.57988788446582	0.00123566268332866	0.00188370560337841
"ENSG00000020256.19"	0.347319336388625	3.69653409313737	0.00123688630390193	0.00188529243278641
"ENSG00000254986.7"	0.320331300749055	5.48916021270776	0.00123932263972677	0.00188872697080793
"ENSG00000071082.10"	-0.377255165360466	9.01290928520945	0.00124019874860716	0.00188978306067297
"ENSG00000161791.13"	-0.509488943159665	3.62074835202652	0.00124940139725499	0.00190352473324586
"ENSG00000129460.15"	-0.370628768381389	4.84436193113953	0.0012497885430577	0.00190383347738595
"ENSG00000221878.12"	4.33048632788444	4.25317686115735	0.00125371617222281	0.00190953463928667
"ENSG00000232677.6"	-0.720970976329615	3.86684887962139	0.00125487022998087	0.00191101031628875
"ENSG00000259673.5"	-0.438507707145353	3.43604676882328	0.00126537891622061	0.00192672938416416
"ENSG00000159217.9"	0.60342650855584	6.54457094981027	0.00126644368651533	0.00192806615537794
"ENSG00000104626.14"	-0.398681365630812	5.56680716254348	0.00126913927933737	0.00193188497174839
"ENSG00000101335.9"	0.867562048862423	3.44365454108102	0.00127249695236766	0.00193671033207698
"ENSG00000116874.11"	-0.338527444209964	4.49365739275517	0.00128540940645248	0.00195607427594501
"ENSG00000106993.11"	0.289052938700449	3.74557681692995	0.00128881273067397	0.00196096410613753
"ENSG00000175265.17"	0.780920612829591	4.237380130545	0.00128975565458332	0.00196210947952901
"ENSG00000119335.16"	-0.356701176222222	8.75581803035737	0.00129014478898139	0.0019624121576502
"ENSG00000160190.13"	0.303798922906977	4.30025975480104	0.00129370933777388	0.00196754409086052
"ENSG00000128311.13"	-0.456698122082433	3.28271689681967	0.00130810332749926	0.00198914209202253
"ENSG00000110195.12"	-0.408418007103114	5.53423730237227	0.00131626175041909	0.00200125313136505
"ENSG00000164306.10"	-0.448304018612584	3.46347160315495	0.00132654075855106	0.00201658427924108
"ENSG00000171161.12"	-0.323214617963982	5.57174860673353	0.00132865603594396	0.0020195023766248
"ENSG00000187621.14"	0.822203466365431	4.08916883649478	0.00132971841017894	0.00202081948080066
"ENSG00000203667.9"	-0.459507801880221	4.51488110856026	0.00134010978623042	0.00203631171905635
"ENSG00000173818.16"	-0.600593055628078	2.51442385648967	0.00135283699918307	0.00205534820296968
"ENSG00000107371.12"	-0.471807901070073	3.80164462129283	0.0013532086451368	0.00205561018830658
"ENSG00000105287.12"	0.431281494220653	4.24546075724554	0.00135444191938566	0.0020571807721726
"ENSG00000198369.9"	-0.436572021167494	4.78307597089519	0.00136484146828079	0.00207267095087409
"ENSG00000078237.6"	0.455132221068212	3.81555001155121	0.00136763644127685	0.00207660983483458
"ENSG00000165280.15"	-0.304778030122744	9.10399675700424	0.0013687694029727	0.00207802434445716
"ENSG00000004799.7"	-1.03803345194064	3.56689171826486	0.00137275559799031	0.00208376949333069
"ENSG00000120334.15"	-0.45007940448674	4.11575374856182	0.00137485485574009	0.0020866491037479
"ENSG00000224578.4"	-0.445330873689612	3.59167882788442	0.00137981542956408	0.0020938699143635
"ENSG00000112739.16"	-0.298692110321334	7.13363614010119	0.00138930241772723	0.00210795642530912
"ENSG00000060971.17"	-0.307321185003839	4.63886611865013	0.00139155253318436	0.00211106006908695
"ENSG00000081014.10"	-0.239948124617182	5.59066880168556	0.0014013334461749	0.0021253761413553
"ENSG00000146278.10"	-0.425598729882496	6.68589963629959	0.00140140122742334	0.0021253761413553
"ENSG00000198301.11"	0.340988566390674	5.34015641392598	0.0014050384663604	0.00213057927029727
"ENSG00000253719.3"	-0.283400950402014	7.39412571756729	0.00140640619285322	0.00213233992125365
"ENSG00000165156.14"	0.333744780910957	4.56862253321128	0.00140787574012649	0.00213425440904441
"ENSG00000117593.9"	-0.428692185726474	5.57548495001049	0.00141074319830799	0.00213828717146595
"ENSG00000164338.9"	-0.397255224077502	4.78516576013942	0.00141371035452656	0.00214246984114548
"ENSG00000111696.11"	-0.366725576105998	4.85459102739398	0.00141780132325485	0.00214835416368088
"ENSG00000206562.11"	0.361368138646596	3.89465673628249	0.00141993499321892	0.00215127135443048
"ENSG00000103485.17"	0.347397759423207	6.30365551678512	0.00142346052589455	0.00215629611959863
"ENSG00000176485.11"	0.570463313966361	5.22102146455518	0.00142618107209035	0.002160100173624
"ENSG00000234498.3"	-0.535850683506272	2.55262156469325	0.00142670820522835	0.00216058144551678
"ENSG00000107738.19"	0.51547470991454	7.14875891406336	0.00144227782694826	0.00218364103557552
"ENSG00000172062.16"	-0.483689177367537	3.41941273860563	0.00144235849389309	0.00218364103557552
"ENSG00000169629.11"	-0.99508717767964	2.39387810580957	0.00146082825817164	0.00221127868506281
"ENSG00000165494.11"	-0.392956229173208	7.0076540628409	0.00146141562560601	0.00221184333244769
"ENSG00000172201.11"	1.24604537637443	4.31616208108621	0.00146536795256649	0.00221749991238211
"ENSG00000057608.16"	0.286589633845155	8.50201274080328	0.00146812134140762	0.00222134078034973
"ENSG00000204568.11"	-0.284931393832571	5.54621804789734	0.00146888364598752	0.00222216835404563
"ENSG00000064703.11"	-0.40316123331429	4.38160139422608	0.00147549531507091	0.00223184347056826
"ENSG00000135046.13"	0.388291539064253	10.813953730144	0.00147696306430542	0.00223373616599262
"ENSG00000279602.1"	-0.907695206321628	5.24624777555922	0.00148088932826662	0.00223934598159192
"ENSG00000100413.16"	-0.395473989218258	4.56397724466443	0.00148845248892172	0.00225045292793893
"ENSG00000120802.13"	0.346529031668066	7.96278185764186	0.00149817841753016	0.00226482611932226
"ENSG00000256771.3"	-0.50137878384094	3.79927172976491	0.00150823243578509	0.00227969100701133
"ENSG00000095574.11"	-0.401580032570618	3.68593399556643	0.00150907898138387	0.00228063649808144
"ENSG00000187446.11"	0.264450652383532	6.59679998019871	0.00151798411028476	0.00229375868121664
"ENSG00000197622.12"	0.223534933380681	7.8190652759465	0.00152458103331239	0.00230338970464869
"ENSG00000102181.20"	-0.424735295756689	5.43599106245669	0.00153447362592067	0.00231799639084693
"ENSG00000103111.14"	0.333382611049325	5.43471680239863	0.0015358871388871	0.00231979206472132
"ENSG00000071539.13"	-0.533877893857939	3.86593043514001	0.00154537614090504	0.00233378258422349
"ENSG00000170412.16"	0.793869650839134	3.32770702520592	0.00155830659167378	0.00235296542573629
"ENSG00000122482.20"	0.277014947682225	6.26364289076067	0.00156571067225869	0.00236379933094915
"ENSG00000118579.12"	-0.287075514069256	6.30835319893624	0.0015661371571136	0.00236409732654407
"ENSG00000146731.10"	-0.421263526990277	7.53811432372023	0.0015675593329392	0.00236589801910189
"ENSG00000136270.13"	-0.353080562370269	6.00510902903363	0.0015736612664921	0.00237476025284177
"ENSG00000165125.19"	-0.810904164390336	4.67116544256859	0.00157671517895632	0.00237902089949558
"ENSG00000126698.10"	-0.275507321035607	6.28175495751364	0.00158615664530352	0.00239291672849225
"ENSG00000118620.12"	-0.388142634618945	4.14572406130433	0.00158841171352259	0.00239596849464108
"ENSG00000197879.14"	-0.288141957883265	7.53022006176264	0.00159677565021071	0.00240823267093311
"ENSG00000067248.9"	-0.270438008273582	6.0884056787286	0.00159808220732117	0.00240964164413028
"ENSG00000135636.13"	-0.65438262978187	5.557478802861	0.00159817689819049	0.00240964164413028
"ENSG00000069998.12"	-0.37944879334133	3.98527573047354	0.00160744446479299	0.00242326069133658
"ENSG00000004766.15"	0.377692693880929	4.94767569497206	0.00161068614838703	0.00242779292509578
"ENSG00000137168.7"	-0.508382832187564	5.19145187181745	0.00161844627385437	0.00243913350371013
"ENSG00000139618.14"	-0.389747957632281	6.21064409710833	0.00163121137193935	0.0024580125798835
"ENSG00000105085.10"	0.351250029591862	3.39687331400012	0.00163145466967535	0.00245802025644326
"ENSG00000104427.11"	0.402752575939535	4.43307319406061	0.00163195612528119	0.0024584168258068
"ENSG00000244021.4"	-0.574959853912134	3.28650279394077	0.0016434305235882	0.00247534076381647
"ENSG00000064995.16"	-0.304889620228588	4.78790112347502	0.00164741435149025	0.0024809790853806
"ENSG00000160055.19"	0.353326010697198	3.22930477386816	0.00164913289828368	0.00248320478292562
"ENSG00000079432.7"	-0.457019598166112	5.54006868790478	0.00165140486129067	0.00248626302358599
"ENSG00000198246.7"	0.521473482216898	4.7443130789389	0.00165450866684951	0.00249057256502117
"ENSG00000135452.9"	0.320389492743548	4.18090178702146	0.0016742312897554	0.00251989391467124
"ENSG00000104827.12"	1.00049939010099	5.840351274212	0.00167464882400658	0.00252015476373398
"ENSG00000198680.4"	-0.348477393607591	3.47376982492037	0.00167632176699854	0.00252230450767832
"ENSG00000143801.16"	-0.602088860511566	3.37610323121884	0.00168889083453665	0.00254084626353458
"ENSG00000213793.5"	-0.336617044060238	5.07216078793739	0.00169181618842754	0.0025448762752746
"ENSG00000051180.16"	-0.507902178187516	4.877878342967	0.00169390937661132	0.00254765352823964
"ENSG00000171148.13"	0.247581689344776	5.05914341874738	0.00169961051108293	0.00255585556162413
"ENSG00000132623.15"	-0.482407184079738	3.12991091274223	0.0017102491235387	0.00257147904790847
"ENSG00000054282.15"	0.274204374981805	4.77066134413309	0.0017133685335856	0.00257579398281903
"ENSG00000275066.4"	-0.257379514516697	5.08349176864616	0.00171410307934914	0.00257652289523726
"ENSG00000276966.2"	-0.431802320650934	7.49516043829785	0.00172862680205409	0.00259797552729335
"ENSG00000185115.5"	-0.411991053808573	3.44081567505614	0.00173089638422733	0.00260100768732225
"ENSG00000135972.8"	-0.472302601947909	4.61251216635562	0.00173460638578616	0.00260620315884208
"ENSG00000115459.17"	-0.320065049737374	3.39877222460218	0.00175418554934235	0.00263493629201471
"ENSG00000273983.1"	-0.53528444788232	6.75745087305696	0.0017542409464232	0.00263493629201471
"ENSG00000162636.15"	-0.695832040651274	5.42757732814976	0.00175631946109928	0.00263767435876634
"ENSG00000164615.4"	-0.269707336268343	4.09245004844799	0.00175658221777541	0.00263768508516072
"ENSG00000257027.1"	-0.614079545132663	2.87174952863943	0.00175856169686091	0.00264027326493638
"ENSG00000164109.13"	-0.568615411846146	4.85015385509943	0.00176217633079484	0.00264531532695257
"ENSG00000106244.12"	-0.229280455949292	6.27865740112308	0.00176591007617024	0.00265053470196373
"ENSG00000141639.11"	-1.60938151791948	2.69581188984802	0.00176848809379002	0.00265401812679163
"ENSG00000103549.21"	-0.220556852674135	6.63817210737379	0.00177729089952158	0.00266684088878337
"ENSG00000185813.10"	-0.384332268562293	5.64815901056326	0.00177903330112821	0.00266906726291684
"ENSG00000130935.9"	-0.344751930080324	6.08107264225746	0.00177969668251648	0.00266967438099834
"ENSG00000165813.18"	-0.223336028784663	7.11269442028146	0.00178025646927274	0.00267012594570137
"ENSG00000146197.8"	0.816843432501926	3.63180592846605	0.00179749604473736	0.0026955910021283
"ENSG00000154813.9"	0.331607190601445	4.14191662694547	0.0017995050883004	0.00269821171260852
"ENSG00000158545.15"	-0.306900476742623	5.6313810699311	0.00180032920685448	0.00269890016149464
"ENSG00000196405.12"	-0.451549135792804	5.64824915232004	0.00180048732548979	0.00269890016149464
"ENSG00000131470.14"	-0.549494815674949	2.74898634959317	0.00180166607097088	0.00270027482735635
"ENSG00000197747.8"	-0.471906748141772	5.77733454234263	0.00180672360668179	0.00270746164643471
"ENSG00000121064.12"	0.613589262067116	3.9477305668139	0.00180807569639381	0.00270909439684735
"ENSG00000198712.1"	-0.461767499228723	10.0234412207154	0.00183663344039418	0.00275148380827926
"ENSG00000213160.9"	-0.575623581629795	3.7730397682878	0.00184628348186534	0.00276553915653483
"ENSG00000116199.11"	0.215359720319888	6.14273432089465	0.00185846303014428	0.00278337881103902
"ENSG00000153975.9"	0.370832704303884	3.96158312324648	0.00189186059170257	0.00283298642370901
"ENSG00000262074.6"	-1.04444827125372	5.22520338708939	0.00189261860573292	0.00283371030071939
"ENSG00000087365.15"	0.218701319800217	7.71045355298523	0.00191028934565187	0.00285975275754848
"ENSG00000270022.3"	-0.748648463712826	3.00939276821136	0.00192028692964261	0.00287430241180477
"ENSG00000111602.11"	-0.502562671715084	6.02368129718832	0.00192269374795793	0.00287748756855371
"ENSG00000145907.14"	-0.318182810008035	8.20810356756835	0.00193084901537983	0.00288927363539798
"ENSG00000184047.16"	-0.339009710965025	3.15713471921756	0.00193471267112613	0.00289463535643766
"ENSG00000158864.12"	-0.323029158878705	5.8107301951773	0.00194328497810283	0.00290703938664006
"ENSG00000107897.18"	0.258467223762137	4.91558411791317	0.00194615904879856	0.0029109168320847
"ENSG00000075568.16"	0.22600116508111	6.05474142861088	0.00196978458053128	0.00294582711398583
"ENSG00000040275.16"	-0.45634630303254	4.54774599743807	0.00197114412215555	0.00294743315411145
"ENSG00000123064.12"	-0.290153641704355	6.62112881098324	0.00197229607988737	0.00294872837559516
"ENSG00000117523.15"	-0.28690121280458	8.29523737609432	0.00197407253785924	0.00295095676056346
"ENSG00000189343.7"	-0.553370928353936	4.45268342776626	0.00198004852461782	0.00295946128701206
"ENSG00000156017.12"	0.329143727438133	5.08785086461819	0.00198755045348992	0.00297024375518646
"ENSG00000136942.14"	-0.357546019518599	8.45325746353299	0.00198860409712939	0.00297138802176053
"ENSG00000138413.13"	-0.459076949028319	8.41874020339039	0.00203854015844942	0.00304518132244899
"ENSG00000118454.12"	0.270127091382665	5.21657537204965	0.00203858053837365	0.00304518132244899
"ENSG00000145331.13"	-0.330731328697935	3.96672631681919	0.00204615912823589	0.00305605963877061
"ENSG00000149582.15"	-0.273691501030934	4.6062275201924	0.00206300132195691	0.00308076854432321
"ENSG00000122692.8"	-0.223546725881809	6.45362090110759	0.00206801942041483	0.00308781542457829
"ENSG00000165832.5"	-0.378297874769035	4.03125358652818	0.00207111568689153	0.00309199114193196
"ENSG00000166860.2"	-0.336069762617303	3.94596440868215	0.002071737056198	0.00309247138476886
"ENSG00000159388.5"	-0.519840086795902	7.20349496859544	0.00207802299084043	0.00310137272193638
"ENSG00000112855.14"	0.357747352498911	5.13131300498061	0.00207830142186162	0.00310137272193638
"ENSG00000240857.1"	0.416448210295768	3.29787305383152	0.0020817789566409	0.00310611293429401
"ENSG00000104679.10"	0.436412481773542	3.74451283141333	0.00208440593306886	0.00310958288612658
"ENSG00000100601.9"	-0.340906369270648	3.2239183744875	0.00209079837157694	0.00311866845855774
"ENSG00000105393.15"	-0.307463569625788	4.23161589833666	0.00210439321964151	0.00313849308187321
"ENSG00000213967.10"	-0.503083743687356	3.61609024525358	0.00211379312304772	0.00315205653709962
"ENSG00000170892.10"	-0.292543033748969	4.79285658538962	0.0021224414348951	0.00316449547271818
"ENSG00000106105.13"	0.301414453763914	6.43207409211761	0.00212539237624812	0.00316843743578509
"ENSG00000137073.21"	-0.304286434973668	6.56759248289695	0.00212581587027114	0.00316853455405484
"ENSG00000154781.15"	0.310503974806119	4.5188249677069	0.0021260716399143	0.00316853455405484
"ENSG00000118496.4"	-0.262261369127526	4.95833027431322	0.00213321498662432	0.00317872136418431
"ENSG00000136997.16"	0.601139639160978	5.8914768783475	0.00214297375831433	0.00319280193647785
"ENSG00000088888.17"	-0.261135220672141	7.26397038308686	0.00214388934526585	0.00319370494496872
"ENSG00000064545.14"	-0.385177651126847	3.48318432634201	0.002160389256196	0.00321781996747784
"ENSG00000183255.11"	-0.30825218902413	8.05833952405641	0.00217791429642114	0.00324345470122235
"ENSG00000115128.6"	0.323856766529827	5.37856483164349	0.00218883837026426	0.00325925297875279
"ENSG00000180992.6"	-0.355701550910213	4.32455677074022	0.00219787520096027	0.00327223693532088
"ENSG00000108588.13"	0.194869657307479	7.1023304828078	0.00220840169066187	0.00328743465752162
"ENSG00000237298.9"	-0.306973286833716	4.93673324868628	0.00220906162387778	0.00328794272274554
"ENSG00000147687.18"	-0.409588115445712	3.68230292771504	0.00221249311713634	0.00329257520561434
"ENSG00000161036.12"	0.440272910962751	3.24582776792907	0.00222385741065033	0.00330901003900516
"ENSG00000164323.12"	0.28946279860859	5.91986090691307	0.00222921047749322	0.0033164969603882
"ENSG00000136492.8"	-0.494781437135443	4.48360927870769	0.00223620871732382	0.00332642896843945
"ENSG00000125149.11"	0.281284537559444	4.38310995811702	0.00224109122495539	0.00333321135057865
"ENSG00000087510.6"	-0.208743318303645	6.91940297470059	0.00224146780466626	0.00333329100394165
"ENSG00000100226.15"	-0.298979507068147	5.67903874367152	0.00224526918733173	0.00333802971169985
"ENSG00000124782.19"	0.374602341920461	7.37098837862584	0.00224530131106781	0.00333802971169985
"ENSG00000156860.15"	-0.326021711183886	5.51661973981287	0.00224860838505933	0.00334246469683481
"ENSG00000099715.14"	-2.92692750758272	1.91785612456532	0.00225117336621137	0.00334579547255295
"ENSG00000076201.14"	0.471532659242991	4.58961690952993	0.00225164266030915	0.00334601103279523
"ENSG00000120708.16"	2.43401815356179	3.94291997631916	0.00225881252390677	0.00335618235193578
"ENSG00000183421.11"	-0.530058045726033	4.93375302691967	0.00226026626906564	0.00335785885840603
"ENSG00000144026.11"	-0.348142587794915	3.2809756392996	0.00226223478759587	0.00336029952111728
"ENSG00000005206.16"	-0.385384517352673	5.28911125594417	0.00227338265791227	0.00337637243048312
"ENSG00000252835.1"	0.425811061254974	5.52213396527628	0.00227415181155347	0.00337702871541521
"ENSG00000005100.12"	-0.488216231322932	3.91047791486364	0.00227522795347875	0.00337814061179096
"ENSG00000105953.14"	0.318544799425829	6.84308918295366	0.00227889679967052	0.00338310114743205
"ENSG00000113407.13"	-0.297014887498417	6.89601963388411	0.00228122592309428	0.00338607167727414
"ENSG00000160584.15"	-0.668495647734964	5.33987532314772	0.00230698022698879	0.00342380684054327
"ENSG00000082068.8"	0.263161220842225	5.28296170810088	0.00231407966180821	0.00343384929971225
"ENSG00000107771.15"	-0.222664871067129	5.46726828977652	0.00232170589616854	0.00344467047340952
"ENSG00000116560.10"	-0.35377598196127	9.35924867774671	0.00232257463787441	0.00344546401498362
"ENSG00000214013.9"	0.2924966217278	3.77531919378993	0.00232803095856951	0.00345306187458369
"ENSG00000108848.15"	-0.329925356420858	6.22099879629894	0.0023303313834486	0.00345597722704888
"ENSG00000108821.13"	-2.22925477608225	4.22710196791913	0.00233620598117532	0.00346419162519732
"ENSG00000169155.9"	-0.324509675611458	5.3530698761371	0.0023528550402126	0.00348837804022326
"ENSG00000132341.11"	-0.384114631180209	8.12488023842282	0.00235569711517631	0.00349209000596241
"ENSG00000166484.19"	0.39288051177503	3.19385698600056	0.0023625638627889	0.00350170162848458
"ENSG00000204628.11"	-0.296825664363743	10.176449161309	0.00236285962197288	0.00350170162848458
"ENSG00000152380.9"	-0.350920078267913	3.24599470246857	0.00236877077837277	0.00350995773435218
"ENSG00000008838.19"	-0.295022087614988	5.94433187351202	0.00238233173779462	0.00352954503981374
"ENSG00000131373.14"	-0.352891437749439	4.2836052104509	0.00238337855730672	0.00353058905151422
"ENSG00000128789.20"	-0.328012052766039	5.19963937321621	0.00238553673002721	0.00353327881687251
"ENSG00000067221.13"	-0.395565961573482	2.78090354389214	0.00239280373265801	0.00354353354151809
"ENSG00000273611.4"	-0.341911786435729	4.20809905340921	0.00240463187052004	0.00356053899725876
"ENSG00000180901.10"	-0.246959852459554	5.33412951931948	0.00240753911282922	0.00356433229631058
"ENSG00000243302.3"	-0.605541526168336	2.93111313662097	0.00241128504487143	0.00356936599885644
"ENSG00000170571.11"	-0.808203673160402	4.41717999986471	0.00241360670116674	0.00357229023943483
"ENSG00000123815.11"	-0.282394782243471	3.81957153570275	0.00242175433085803	0.00358383521298208
"ENSG00000114544.16"	0.266952460028227	5.22160726224032	0.00242631041330543	0.00359006268352433
"ENSG00000091127.13"	-0.523340137114761	4.68522536594168	0.00244606009880847	0.00361876618775693
"ENSG00000139579.12"	0.338805922944965	3.40423822504408	0.00244760244657072	0.00362052890570001
"ENSG00000102575.10"	0.520740479882909	4.51916095139049	0.00245889195373301	0.0036367071908515
"ENSG00000164022.16"	0.258949915097875	5.46157512100218	0.00247752459329414	0.00366373979337952
"ENSG00000139343.10"	-0.472144714029274	5.10057585252032	0.00249019288694369	0.00368194589488063
"ENSG00000152464.14"	0.403530782566964	3.75516777867726	0.00249959317279276	0.003695315465623
"ENSG00000100749.7"	-0.427462056092427	4.82543076520516	0.00251284069843074	0.00371436802279141
"ENSG00000170310.14"	0.310414279606528	3.86727893389365	0.00252350714997162	0.00372960044121414
"ENSG00000134905.16"	-0.299745319316168	5.29206860875663	0.00252960610617233	0.00373807896456999
"ENSG00000171316.11"	0.46639673540921	5.28633077859208	0.00253065118334464	0.00373908785236731
"ENSG00000010295.19"	0.3882793845342	3.10854722042376	0.00253848046129345	0.00375011880888863
"ENSG00000175203.15"	0.20963607063083	5.96679607382369	0.00256489464888279	0.00378859832261975
"ENSG00000104517.12"	-0.241520083180272	8.43716415023483	0.00258670424283919	0.0038202663635119
"ENSG00000137337.14"	-0.416420849588419	5.26314914291683	0.00259837018676499	0.00383694647355867
"ENSG00000164587.11"	-0.335780863854818	9.22954553534568	0.00261236947147884	0.00385706690172989
"ENSG00000242802.6"	0.35968084255979	4.59748895640264	0.00261614259806658	0.00386208518876238
"ENSG00000048162.20"	-0.459894592483089	4.28773603490326	0.00261685067616499	0.00386257790406903
"ENSG00000147813.15"	0.818196307610652	4.84680513220888	0.00262916061347523	0.00388019284474413
"ENSG00000070269.13"	0.308140844442263	4.47078827304622	0.00263026579066693	0.00388126879649537
"ENSG00000070785.16"	-0.423799960630078	3.9862559394544	0.0026308467959233	0.00388157107336753
"ENSG00000104723.20"	-0.511186031214472	7.68705706637262	0.00263841329000661	0.0038921782329633
"ENSG00000227671.4"	0.414870119723928	4.65294195316078	0.00264733725258234	0.00390478460683207
"ENSG00000168175.14"	-0.279244567181609	7.26509000413598	0.00266466143408891	0.00392977580939882
"ENSG00000186417.13"	-0.904794023931457	4.37013561159687	0.00267742274185848	0.00394803161949667
"ENSG00000166548.15"	0.428987157650688	4.1305803842398	0.00268859923464173	0.00396394563541477
"ENSG00000142528.15"	0.403106415911829	3.81188633568084	0.0026910770738699	0.00396703204646622
"ENSG00000151498.11"	-0.317785595160986	3.99102919101045	0.00270156334802467	0.0039819214666857
"ENSG00000161960.14"	-0.595512739370866	5.06506914332215	0.00270911963261922	0.00399248864452981
"ENSG00000108107.14"	-0.296556833938899	8.12782486527735	0.00273081280578537	0.00402388367026978
"ENSG00000165506.14"	0.371596848949111	3.85974106062987	0.00275211866620112	0.00405469910287399
"ENSG00000196705.8"	-0.319386057839352	5.38729062232346	0.00275592819341811	0.00405973205251699
"ENSG00000141458.12"	-0.249538607613051	6.27333013372224	0.00276145530853665	0.00406729336694114
"ENSG00000213246.6"	0.285840382567019	4.99120987139548	0.00276657083893754	0.00407424639460489
"ENSG00000227939.1"	-0.488304685222482	3.03998150324969	0.00277798523324009	0.00409047226338535
"ENSG00000185220.11"	-0.335303142865684	3.52552025801749	0.00278486804122073	0.00410002187435536
"ENSG00000135052.16"	0.528076076999508	5.27467475237712	0.00279923514732771	0.00412058594654417
"ENSG00000158526.7"	-0.331321395610708	5.02176689227865	0.00282642685235266	0.00416001978168979
"ENSG00000213866.3"	0.598835246552723	3.00517392503405	0.00283331929252191	0.00416956956353873
"ENSG00000245910.8"	-0.277274158387728	4.26914024593238	0.00283647503631506	0.00417361840863185
"ENSG00000077238.13"	-0.482203565081551	5.32478806182108	0.00284264786656588	0.00418210483819409
"ENSG00000121671.11"	-0.294338075426058	5.67640118295804	0.00288676248974584	0.00424640087408229
"ENSG00000225745.8"	0.819484931853307	3.76438845012727	0.00290637865067409	0.00427464670699913
"ENSG00000198746.12"	-0.306308682227252	3.63660949618623	0.00291855522003113	0.00429194403812187
"ENSG00000007376.7"	-0.288350046502418	3.95542368532245	0.00292360541053161	0.00429875808368134
"ENSG00000101972.18"	-0.245560250308595	7.45391314747535	0.00292417294896608	0.0042989800057531
"ENSG00000198171.12"	-0.316339452994393	4.68177224904864	0.00292710816752917	0.00430268221947771
"ENSG00000143373.17"	-0.268764714207797	5.57976022115505	0.00295248780826688	0.00433937070125423
"ENSG00000237190.3"	-0.334408479114701	3.47708068316258	0.00295531200846939	0.00434290296431155
"ENSG00000167925.15"	0.264044859162564	3.75053270448664	0.00296513799969773	0.00435672205878981
"ENSG00000115904.12"	0.234766919874868	5.60970907259677	0.00296722521216666	0.00435916813273743
"ENSG00000103994.16"	0.197720860176513	7.38004636362148	0.00298597158944391	0.00438608410412409
"ENSG00000092098.16"	0.26707189343446	5.10316529161297	0.00301881127603814	0.00443343681998639
"ENSG00000166451.13"	-0.505730613894064	4.62396571157279	0.00301906779087551	0.00443343681998639
"ENSG00000099901.16"	-0.423269978003099	6.29463210713898	0.00302222154567844	0.00443743655803299
"ENSG00000140497.16"	-0.248293558204756	6.67903290421234	0.00302822933426837	0.00444562505339526
"ENSG00000183337.16"	0.304373783534277	5.25143463392205	0.0030494621350249	0.00447615928468307
"ENSG00000164164.15"	0.221112618002645	6.79186500339173	0.00305024871647757	0.00447618423318747
"ENSG00000141644.17"	0.209828998005971	6.13896771352377	0.00305034669326236	0.00447618423318747
"ENSG00000149262.16"	0.250253999324868	5.19701659852914	0.00305365072655575	0.00448039554206296
"ENSG00000164896.19"	-0.275052188496323	5.12706860267068	0.00306287657073652	0.00449329305280497
"ENSG00000261116.1"	0.415928473918852	4.46062088870067	0.00306463183154212	0.00449522897934372
"ENSG00000167863.11"	-0.279990979737711	6.12135011154137	0.00306630090713584	0.00449703795632955
"ENSG00000198718.12"	-0.290552533030453	4.94960984971317	0.00307858153542474	0.00451440711440214
"ENSG00000251022.6"	0.353581747414315	5.2474250127757	0.00309110174843783	0.00453212261184001
"ENSG00000136122.15"	-0.506020626082623	3.81059264997289	0.00312622055308167	0.0045829620524577
"ENSG00000172331.11"	0.404033746984934	5.91649239237047	0.00315672024375715	0.00462701650501847
"ENSG00000184939.15"	-0.415213283961291	3.3254022590025	0.00315728840504656	0.00462719202551845
"ENSG00000120533.12"	-0.315939555738048	5.35407210182491	0.00319135553225224	0.00467645523108646
